Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
55,2026-08-16,824236,2026-08-16T17:40:00Z,Scheduled,Comerica Park,Chicago White Sox @ Detroit Tigers,Away,695657,Colson Montgomery,Chicago White Sox,Detroit Tigers,SS,L,No,,116,491,439,92,19,0,26,56,70,40,10,162,0.21,0.289,0.431,0.72,11,49,43,7,1,0.163,0.0204,24,105,94,15,3,0.16,0.0286,541,111,7.8,25.9,55.1,24.6,19.2,16.7,25.3,55.7,28.0,8.3,4.9,8.3,51.5,83.4,21.7,0.594,74.8,96.2,115.9,65.9,11.3,12.2,50.5,46.3,Below Average,3.0,Pull Power,A-,Elevated power plane,46.3,Below Average,0.99,Good,7.2,56.5,95.2,0.481,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.43,11.43,Strong positive regression,Below Average Pull Power profile. 7.8% barrel rate; 83.4 mph average exit velocity; 25.3% air-ball rate; 55.7% pull-air rate; 8.3% HR-launch rate.,0.053,0.0488,3.99,21,5,16.9,1.24,124.4,Near normal interval,623454,Drew Anderson,R,LHB vs RHP,42,4,71.1,3.91,1.3,10,1.26,10.35,3.41,374,4.5,24.3,12.6,36.9,31.6,83.4,95.0,115.3,0.51,10,42.5,99.8,0.598,5.9,4-Seam Fastball,L,LHB vs RHP,43.9,333,0.189,0.27,0.401,0.671,18,29,116,0.0541,9.0,0.684,155,0.0258,3.7,0.437,1,1,1,1/1,1.0,1.0,4.0,5.0,1,0,0,45.1,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,186,4-Seam Fastball,42.473118279569896,79,Changeup,28.49462365591398,53,Curveball,24.731182795698924,46,Slider,2.6881720430107525,5,Sinker,1.6129032258064515,3.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.985,0.97,59.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.9,28.4,42.5,55.9,50.0,45.0,46.8,4.96,0.797,1.026,1.025,1.0,0.99,0.99,1.0,18.11,9.29,85.0,30.1,D,Lineup unconfirmed,,,
56,2026-08-16,824477,2026-08-16T17:40:00Z,Scheduled,Great American Ball Park,Miami Marlins @ Cincinnati Reds,Home,682829,Elly De La Cruz,Cincinnati Reds,Miami Marlins,SS,S,No,,103,461,406,107,18,5,20,68,56,50,2,123,0.264,0.345,0.48,0.825,11,47,40,6,2,0.15,0.0426,26,116,98,20,4,0.204,0.0345,479,129,7.5,31.3,39.6,27.6,31.2,14.1,29.0,29.3,31.1,7.5,3.5,7.5,51.7,86.1,13.3,0.645,74.8,98.7,116.1,57.3,13.4,13.8,47.8,41.5,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,41.5,Below Average,0.976,Good,5.4,25.7,97.4,0.572,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.31,10.31,Strong positive regression,Below Average Contact-First Profile profile. 7.5% barrel rate; 86.1 mph average exit velocity; 29.0% air-ball rate; 29.3% pull-air rate; 7.5% HR-launch rate.,0.0434,0.041,4.09,27,7,20.3,1.33,133.0,Near normal interval,691587,Eury Pérez,R,Switch vs RHP,21,21,116.2,3.39,1.11,13,1.0,9.87,3.39,640,4.8,20.9,12.7,45.4,27.3,82.4,93.4,113.4,0.528,13,60.3,99.9,0.707,9.3,4-Seam Fastball,L,LHB vs RHP,37.4,334,0.241,0.326,0.42,0.747,12,37,88,0.0359,7.2,0.68,269,0.0149,4.7,0.491,8,6,0,0/6,0.0,0.25,0.0,0.25,0,2,3,43.9,Neutral Matchup,Average,30.0,5,Pitch-level Statcast · last 5 MLB games,485,Sinker,32.98969072164948,160,4-Seam Fastball,26.5979381443299,129,Slider,17.11340206185567,83,Sweeper,11.1340206185567,54,Changeup,6.391752577319588,31.0,Curveball,5.77319587628866,28.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,1.021,0.973,47.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.4,34.1,60.3,31.8,71.6,45.0,46.6,4.94,0.979,0.984,1.035,1.0,0.976,0.976,1.0,15.75,10.35,85.0,33.7,D,Lineup unconfirmed,,,
57,2026-08-16,824880,2026-08-16T17:35:00Z,Scheduled,Truist Park,Arizona Diamondbacks @ Atlanta Braves,Away,606466,Ketel Marte,Arizona Diamondbacks,Atlanta Braves,2B,S,No,,117,515,466,117,23,3,21,64,67,40,5,77,0.251,0.315,0.448,0.763,10,40,31,8,2,0.258,0.05,24,105,90,21,4,0.233,0.0381,668,125,6.7,28.7,51.6,28.5,19.4,17.3,30.9,48.5,26.8,6.7,3.8,6.7,47.2,84.2,15.5,0.531,73.6,97.4,115.0,45.0,12.9,11.7,57.9,42.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.5,Below Average,0.979,Good,6.4,47.5,95.5,0.47,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.16,19.16,Strong positive regression,Below Average Pull Power profile. 6.7% barrel rate; 84.2 mph average exit velocity; 30.9% air-ball rate; 48.5% pull-air rate; 6.7% HR-launch rate.,0.0408,0.0391,4.05,4,2,22.2,0.18,18.0,Very recent HR,693821,Bryce Elder,R,Switch vs RHP,23,23,131.2,4.03,1.25,21,1.44,7.38,3.08,680,4.7,27.5,15.4,42.9,30.0,84.2,96.5,113.0,0.509,21,45.8,99.9,0.606,7.1,Sinker,L,LHB vs RHP,33.8,384,0.236,0.305,0.398,0.702,12,31,60,0.0312,5.9,0.522,347,0.0375,4.4,0.49,8,7,1,1/7,0.143,0.25,0.286,0.536,0,1,2,38.0,Slight Pitcher Advantage,Below average,33.7,5,Pitch-level Statcast · last 5 MLB games,457,Sinker,34.13566739606127,156,4-Seam Fastball,19.25601750547046,88,Cutter,17.286652078774615,79,Changeup,15.973741794310722,73,Slider,13.347921225382931,61.0,,,,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,0.992,0.972,52.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.8,34.8,45.8,50.6,55.4,45.0,46.6,4.93,1.056,1.054,1.035,1.0,0.979,0.979,0.98,14.92,10.04,85.0,29.7,F,Lineup unconfirmed,,,
58,2026-08-16,824965,2026-08-16T20:05:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Away,592626,Joc Pederson,Texas Rangers,Athletics,DH,L,No,,112,373,322,79,11,2,22,49,46,44,3,86,0.245,0.339,0.497,0.836,11,35,29,5,2,0.172,0.0571,24,79,71,20,7,0.282,0.0886,448,93,6.6,33.7,47.8,27.3,24.9,17.3,28.0,48.8,30.3,7.6,4.6,7.6,88.5,86.4,21.1,0.664,70.6,98.2,110.2,23.1,13.7,8.7,53.9,43.7,Below Average,2.5,Pull Power,A-,Elevated power plane,43.7,Below Average,0.982,Good,6.5,51.9,99.1,0.728,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.27,6.27,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 86.4 mph average exit velocity; 28.0% air-ball rate; 48.8% pull-air rate; 7.6% HR-launch rate.,0.059,0.0524,4.15,11,4,14.6,0.75,75.2,Recently homered,682052,Jacob Lopez,L,LHB vs LHP,19,16,82.0,5.38,1.56,14,1.54,8.23,4.83,483,2.9,18.4,16.4,44.5,30.0,79.3,92.0,110.8,0.424,14,56.9,99.9,0.708,7.5,4-Seam Fastball,L,LHB vs LHP,36.3,32,0.148,0.258,0.444,0.703,1,3,13,0.0312,6.2,0.614,97,0.0206,0.8,0.414,1,0,0,0/0,0.0,1.0,0.0,1.0,0,1,0,46.3,Neutral Matchup,Average,50.4,5,Pitch-level Statcast · last 5 MLB games,452,Slider,36.72566371681416,166,4-Seam Fastball,33.849557522123895,153,Cutter,22.787610619469028,103,Changeup,6.415929203539823,29,Sinker,0.22123893805309736,1.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.014,0.954,52.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.3,25.0,56.9,62.0,50.0,45.0,46.3,4.89,1.144,1.07,0.985,1.0,0.982,0.982,1.0,20.02,12.89,83.3,35.1,D,Lineup unconfirmed,,,
59,2026-08-16,824642,2026-08-16T19:15:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Home,624424,Michael Conforto,Chicago Cubs,St. Louis Cardinals,DH,L,No,,81,214,185,43,12,0,10,25,30,25,1,64,0.232,0.322,0.459,0.781,6,20,16,4,1,0.25,0.05,18,50,41,8,2,0.195,0.04,251,54,5.8,26.9,58.3,21.2,20.5,19.3,31.0,58.9,29.4,6.1,4.4,6.1,50.7,83.6,21.2,0.581,70.4,95.8,110.7,27.6,9.8,6.1,53.9,37.8,Below Average,2.5,Pull Power,A-,Elevated power plane,37.8,Below Average,0.966,Good,5.6,64.7,94.9,0.482,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.98,3.98,Positive regression,Below Average Pull Power profile. 5.8% barrel rate; 83.6 mph average exit velocity; 31.0% air-ball rate; 58.9% pull-air rate; 6.1% HR-launch rate.,0.0467,0.0414,3.99,0,0,18.5,0.0,0.0,Very recent HR,690928,Hunter Dobbins,R,LHB vs RHP,9,6,45.0,3.4,1.31,6,1.2,8.4,3.4,264,4.2,22.7,12.9,60.6,31.4,83.4,94.5,110.1,0.48,6,52.0,100.0,0.665,7.3,4-Seam Fastball,L,LHB vs RHP,32.1,206,0.219,0.311,0.404,0.715,7,24,62,0.034,5.3,0.601,109,0.0183,3.9,0.483,2,2,1,1/2,0.5,0.5,1.0,1.5,0,0,0,43.2,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,452,4-Seam Fastball,31.194690265486727,141,Sweeper,17.47787610619469,79,Slider,15.265486725663717,69,Sinker,12.389380530973451,56,Split-Finger,12.389380530973451,56.0,Curveball,11.283185840707965,51.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.004,0.967,50.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,32.1,34.2,52.0,51.8,50.0,45.0,46.3,4.89,1.039,1.01,1.025,1.0,0.966,0.966,0.98,15.54,9.61,71.3,27.3,F,Lineup unconfirmed,,,
60,2026-08-16,824965,2026-08-16T20:05:00Z,Scheduled,Sutter Health Park,Texas Rangers @ Athletics,Home,641680,Jonah Heim,Athletics,Texas Rangers,C,S,No,,75,281,257,56,15,0,11,26,39,19,2,53,0.218,0.274,0.405,0.679,10,40,37,5,0,0.135,0.0,24,101,93,18,2,0.194,0.0198,373,141,4.7,22.9,52.0,25.7,21.5,15.5,27.1,54.6,30.4,7.1,5.1,7.1,52.1,82.7,20.5,0.486,68.5,94.0,107.8,9.8,10.8,2.8,56.3,31.8,Weak,2.5,Pull Power,A-,Elevated power plane,31.8,Weak,0.949,Good,5.0,62.2,94.6,0.479,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.95,6.95,Strong positive regression,Weak Pull Power profile. 4.7% barrel rate; 82.7 mph average exit velocity; 27.1% air-ball rate; 54.6% pull-air rate; 7.1% HR-launch rate.,0.0391,0.037,3.93,52,14,23.4,2.23,222.6,Very long drought,674003,Cody Bradford,L,Switch vs LHP,2,2,11.1,2.38,1.15,0,0.0,4.76,2.38,51,5.9,31.4,25.5,56.5,25.5,83.6,97.7,111.5,0.532,0,27.2,100.0,0.466,4.8,4-Seam Fastball,R,RHB vs LHP,52.2,127,0.254,0.299,0.534,0.833,9,8,24,0.0709,6.7,0.584,25,0.0,10.3,0.602,0,0,0,0/0,,,,,0,0,0,43.0,Neutral Matchup,Average,50.0,2,Pitch-level Statcast · last 5 MLB games,145,4-Seam Fastball,45.51724137931034,66,Changeup,36.55172413793103,53,Slider,10.344827586206897,15,Curveball,7.586206896551724,11,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.954,0.984,51.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,52.2,49.2,27.2,49.7,50.0,45.0,46.3,4.89,0.773,1.0,1.035,1.0,0.949,0.949,1.06,13.77,7.44,80.1,30.3,D,Lineup unconfirmed,,,
61,2026-08-16,824642,2026-08-16T19:15:00Z,Scheduled,Wrigley Field,St. Louis Cardinals @ Chicago Cubs,Away,671056,Iván Herrera,St. Louis Cardinals,Chicago Cubs,DH,R,No,,122,544,459,114,23,1,13,75,51,55,27,94,0.248,0.36,0.388,0.748,11,51,45,14,1,0.311,0.0196,26,116,109,28,2,0.257,0.0172,716,159,4.2,28.2,41.9,29.7,27.9,8.3,21.6,47.9,31.9,4.7,2.2,4.7,38.1,83.5,13.6,0.499,71.3,96.6,113.5,37.9,13.0,9.9,42.0,34.8,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.8,Weak,0.957,Good,3.8,55.6,96.6,0.527,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,29.89,16.89,Strong positive regression,Weak Pull Power profile. 4.2% barrel rate; 83.5 mph average exit velocity; 21.6% air-ball rate; 47.9% pull-air rate; 4.7% HR-launch rate.,0.0239,0.0254,4.05,29,7,35.3,0.82,82.1,Near normal interval,665795,Edward Cabrera,R,RHB vs RHP,14,14,72.1,5.1,1.4,14,1.74,8.09,3.61,381,6.8,26.5,13.1,54.2,29.9,84.6,96.6,115.4,0.572,14,28.5,100.0,0.48,4.8,Changeup,R,RHB vs RHP,36.6,375,0.248,0.344,0.381,0.725,8,28,70,0.0213,3.4,0.46,120,0.0583,6.9,0.615,6,6,2,2/6,0.333,0.333,0.333,0.666,0,0,1,34.8,Slight Pitcher Advantage,Below average,41.9,5,Pitch-level Statcast · last 5 MLB games,390,Sinker,25.128205128205128,98,Changeup,24.871794871794872,97,Curveball,20.0,78,4-Seam Fastball,19.487179487179485,76,Slider,10.512820512820513,41.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.957,0.993,49.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.6,50.0,28.5,51.2,50.0,45.0,46.3,4.88,0.892,1.102,0.985,1.0,0.957,0.957,1.0,9.88,6.63,85.0,24.3,F,Lineup unconfirmed,,,
62,2026-08-16,823590,2026-08-16T17:40:00Z,Scheduled,Citi Field,Washington Nationals @ New York Mets,Home,672356,Gabriel Arias,New York Mets,Washington Nationals,3B,R,No,,44,139,132,31,3,0,5,13,11,7,0,58,0.235,0.273,0.371,0.644,3,9,9,0,0,0.0,0.0,13,42,40,9,0,0.225,0.0,134,40,5.6,22.1,37.3,28.9,32.9,10.3,22.0,29.7,29.1,5.6,3.8,5.6,40.6,82.2,7.5,0.606,72.5,94.6,111.4,39.9,11.4,7.5,44.3,29.3,Weak,2.0,Contact-First Profile,C,Low line-drive plane,29.3,Weak,0.942,Good,5.0,25.0,92.9,0.469,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.16,1.16,Near expected,Weak Contact-First Profile profile. 5.6% barrel rate; 82.2 mph average exit velocity; 22.0% air-ball rate; 29.7% pull-air rate; 5.6% HR-launch rate.,0.036,0.0341,3.81,48,15,26.4,1.82,181.8,Above normal drought,663623,Jake Irvin,R,RHB vs RHP,14,14,65.1,5.79,1.32,11,1.52,9.09,3.86,388,7.2,26.3,15.5,42.0,30.7,82.3,95.0,114.9,0.636,11,60.7,100.0,0.748,7.5,4-Seam Fastball,R,RHB vs RHP,51.0,92,0.287,0.326,0.494,0.82,5,5,35,0.0543,7.6,0.76,106,0.0377,4.5,0.531,4,4,1,1/4,0.25,0.25,0.5,0.75,0,0,1,53.5,Neutral Matchup,Average,46.4,5,Pitch-level Statcast · last 5 MLB games,386,4-Seam Fastball,31.34715025906736,121,Curveball,25.129533678756477,97,Sinker,16.321243523316063,63,Cutter,11.658031088082902,45,Sweeper,9.067357512953368,35.0,Changeup,6.476683937823834,25.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.021,0.997,43.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.0,46.5,60.7,21.2,50.0,45.0,46.1,4.87,0.901,1.062,0.985,0.975,0.942,0.918,1.035,12.39,7.79,65.3,26.5,F,Lineup unconfirmed,,,
63,2026-08-16,823991,2026-08-16T20:07:00Z,Scheduled,Angel Stadium,Kansas City Royals @ Los Angeles Angels,Home,687263,Zach Neto,Los Angeles Angels,Kansas City Royals,SS,R,No,,120,536,475,106,23,3,20,76,53,52,8,171,0.223,0.31,0.411,0.721,11,48,45,7,1,0.156,0.0208,25,109,100,17,1,0.17,0.0092,658,129,6.1,25.7,45.6,25.9,28.3,17.0,26.6,48.6,28.3,6.8,3.8,6.8,35.2,83.0,18.8,0.552,68.9,94.9,109.5,14.2,10.8,3.2,38.9,31.5,Weak,2.5,Pull Power,A,Excellent HR swing plane,31.5,Weak,0.948,Good,5.4,47.1,95.0,0.459,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.45,16.45,Strong positive regression,Weak Pull Power profile. 6.1% barrel rate; 83.0 mph average exit velocity; 26.6% air-ball rate; 48.6% pull-air rate; 6.8% HR-launch rate.,0.0373,0.0363,3.99,31,8,23.8,1.31,130.5,Near normal interval,702070,Noah Cameron,L,RHB vs LHP,23,22,129.1,4.45,1.29,14,0.97,8.21,2.92,705,5.4,25.5,13.6,45.9,31.9,82.6,95.5,115.9,0.556,14,49.2,99.9,0.638,7.2,4-Seam Fastball,R,RHB vs LHP,35.6,141,0.25,0.34,0.435,0.776,5,17,40,0.0355,5.5,0.594,413,0.0242,4.5,0.538,7,7,2,2/7,0.286,0.286,0.286,0.572,0,0,2,40.7,Slight Pitcher Advantage,Below average,37.1,5,Pitch-level Statcast · last 5 MLB games,491,Cutter,22.810590631364562,112,Changeup,21.9959266802444,108,4-Seam Fastball,19.75560081466395,97,Curveball,16.90427698574338,83,Slider,15.478615071283096,76.0,Sinker,3.054989816700611,15.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.998,0.979,48.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.6,39.9,49.2,47.0,50.0,45.0,46.1,4.86,0.807,0.979,1.025,1.0,0.948,0.948,1.0,13.73,7.38,85.0,27.3,F,Lineup unconfirmed,,,
64,2026-08-16,822774,2026-08-16T17:37:00Z,Scheduled,Rogers Centre,New York Yankees @ Toronto Blue Jays,Away,663757,Trent Grisham,New York Yankees,Toronto Blue Jays,CF,L,No,,103,411,358,80,19,2,16,60,51,49,0,69,0.223,0.315,0.422,0.737,11,46,45,14,5,0.311,0.1087,26,104,97,19,6,0.196,0.0577,499,136,6.1,30.4,58.1,23.1,18.1,16.0,29.6,56.7,28.9,8.6,5.8,8.6,61.5,85.4,24.0,0.536,69.5,97.1,110.5,8.5,14.4,3.7,62.7,38.7,Below Average,2.5,Pull Power,A-,Elevated power plane,38.7,Below Average,0.968,Good,5.1,66.7,96.2,0.509,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.79,14.79,Strong positive regression,Below Average Pull Power profile. 6.1% barrel rate; 85.4 mph average exit velocity; 29.6% air-ball rate; 56.7% pull-air rate; 8.6% HR-launch rate.,0.0389,0.0374,4.05,3,1,22.4,0.13,13.4,Very recent HR,656302,Dylan Cease,R,LHB vs RHP,22,22,131.1,2.4,1.07,9,0.62,13.09,3.84,613,2.6,17.8,10.1,51.6,29.0,80.4,91.7,113.2,0.479,9,52.4,100.0,0.643,8.5,4-Seam Fastball,L,LHB vs RHP,36.9,292,0.217,0.313,0.431,0.744,13,36,48,0.0445,7.4,0.575,298,0.0235,3.2,0.5,5,3,1,1/3,0.333,0.6,0.333,0.933,0,2,1,45.0,Neutral Matchup,Average,50.4,5,Pitch-level Statcast · last 5 MLB games,525,4-Seam Fastball,38.666666666666664,203,Slider,31.428571428571427,165,Changeup,11.047619047619047,58,Knuckle Curve,9.333333333333334,49,Sinker,5.523809523809524,29.0,Sweeper,4.0,21.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.005,0.951,52.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,36.9,30.3,52.4,53.3,50.0,45.0,46.0,4.85,1.35,0.923,1.025,1.0,0.968,0.968,0.98,14.29,10.05,85.0,29.3,F,Lineup unconfirmed,,,
65,2026-08-16,824236,2026-08-16T17:40:00Z,Scheduled,Comerica Park,Chicago White Sox @ Detroit Tigers,Away,545341,Randal Grichuk,Chicago White Sox,Detroit Tigers,DH,R,No,,84,191,182,50,18,1,9,28,28,7,1,44,0.275,0.304,0.533,0.837,10,24,24,9,0,0.375,0.0,21,44,43,16,0,0.372,0.0,253,58,5.6,33.6,47.9,21.3,30.8,12.8,25.8,37.7,26.8,4.1,2.3,4.1,34.4,85.5,19.4,0.555,72.7,98.9,113.4,44.3,14.8,16.1,56.3,39.3,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.3,Below Average,0.97,Good,3.4,30.8,100.4,0.421,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.36,3.36,Positive regression,Below Average Contact-First Profile profile. 5.6% barrel rate; 85.5 mph average exit velocity; 25.8% air-ball rate; 37.7% pull-air rate; 4.1% HR-launch rate.,0.0471,0.0413,4.15,71,32,20.2,3.51,351.1,Very long drought,623454,Drew Anderson,R,RHB vs RHP,42,4,71.1,3.91,1.3,10,1.26,10.35,3.41,374,4.5,24.3,12.6,36.9,31.6,83.4,95.0,115.3,0.51,10,70.2,99.8,0.8,9.6,4-Seam Fastball,R,RHB vs RHP,42.8,63,0.21,0.206,0.403,0.61,2,0,13,0.0317,7.2,0.528,152,0.0395,5.8,0.598,1,1,1,1/1,1.0,1.0,2.0,3.0,0,0,0,54.1,Neutral Matchup,Average,51.2,5,Pitch-level Statcast · last 5 MLB games,186,4-Seam Fastball,42.473118279569896,79,Changeup,28.49462365591398,53,Curveball,24.731182795698924,46,Slider,2.6881720430107525,5,Sinker,1.6129032258064515,3.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.04,0.97,48.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.8,28.4,70.2,38.0,50.0,45.0,46.0,4.84,0.758,1.026,0.985,1.03,0.97,0.999,1.06,16.05,8.65,69.2,34.3,D,Lineup unconfirmed,,,
