Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-08-24,823260,2026-08-25T01:40:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Away,699013,Esmerlyn Valdez,Pittsburgh Pirates,San Diego Padres,RF,R,No,,61,243,202,50,13,1,14,35,41,37,1,91,0.248,0.362,0.53,0.892,11,46,41,11,0,0.268,0.0,25,104,82,16,1,0.195,0.0096,247,103,8.3,26.3,42.2,25.9,31.9,19.1,28.6,44.2,28.1,9.6,6.5,9.6,43.4,84.6,16.6,0.723,72.6,95.8,112.3,47.8,12.2,10.9,49.4,44.8,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.8,Below Average,0.985,Good,4.9,46.7,94.4,0.57,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.88,3.88,Positive regression,Below Average Pull Power profile. 8.3% barrel rate; 84.6 mph average exit velocity; 28.6% air-ball rate; 44.2% pull-air rate; 9.6% HR-launch rate.,0.0576,0.0491,4.15,79,24,14.4,5.48,547.5,Very long drought,592662.0,Robbie Ray,L,RHB vs LHP,25,24,137.2,3.2,1.31,18,1.18,7.65,4.45,769.0,4.9,22.8,17.7,34.2,29.5,81.9,93.9,112.9,0.542,18.0,88.0,100.0,0.935,16.0,4-Seam Fastball,R,RHB vs LHP,63.8,88,0.268,0.409,0.69,1.099,7,17,28,0.0795,10.9,0.816,430,0.0395,5.4,0.562,0,0,0,0/0,,,,,0,0,0,69.5,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,433,4-Seam Fastball,25.17321016166282,109.0,Changeup,24.249422632794456,105.0,Sinker,20.323325635103927,88.0,Slider,15.935334872979215,69.0,Knuckle Curve,14.318706697459584,62.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.076,0.974,59.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,63.8,28.0,88.0,44.1,39.2,45.0,52.8,6.17,0.758,1.013,1.025,1.03,0.985,1.015,1.06,18.87,10.57,77.4,39.4,D+,Lineup unconfirmed,,,,,,
12,2026-08-24,825041,2026-08-25T01:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,621438,Tyrone Taylor,Chicago Cubs,Arizona Diamondbacks,LF,R,No,,81,193,173,44,10,0,10,26,30,13,2,37,0.254,0.312,0.486,0.798,9,19,15,6,0,0.4,0.0,21,54,45,14,3,0.311,0.0556,256,71,6.8,22.4,51.0,32.2,16.8,17.4,26.9,62.7,28.7,7.0,5.0,7.0,59.2,80.3,18.9,0.581,69.5,93.8,109.5,12.7,10.3,3.2,50.3,35.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.1,Below Average,0.958,Good,7.0,64.7,93.4,0.658,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.52,5.52,Strong positive regression,Below Average Pull Power profile. 6.8% barrel rate; 80.3 mph average exit velocity; 26.9% air-ball rate; 62.7% pull-air rate; 7.0% HR-launch rate.,0.0518,0.0442,4.05,28,15,17.3,1.62,161.8,Above normal drought,518876.0,Merrill Kelly,R,RHB vs RHP,23,23,129.0,5.37,1.52,26,1.81,5.86,3.98,751.0,8.1,29.4,14.9,48.4,31.4,83.7,96.9,114.6,0.667,26.0,43.9,99.6,0.56,8.5,Changeup,R,RHB vs RHP,46.7,101,0.205,0.29,0.42,0.71,5,9,16,0.0495,7.8,0.521,225,0.0356,7.4,0.622,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,45.5,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,426,Changeup,32.394366197183096,138.0,4-Seam Fastball,28.4037558685446,121.0,Curveball,11.502347417840376,49.0,Sinker,10.56338028169014,45.0,Cutter,10.56338028169014,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.988,1.006,53.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.7,57.5,43.9,51.9,50.0,45.0,52.3,6.05,0.903,1.114,0.985,1.0,0.958,0.958,1.035,16.74,10.69,70.1,33.1,D,Lineup unconfirmed,Slider,6.338028169014085,27.0,Pitch Out,0.2347417840375587,1.0
13,2026-08-24,824557,2026-08-24T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,679822,Justin Foscue,Texas Rangers,Chicago White Sox,2B,R,No,,73,179,162,41,8,1,8,17,23,14,2,46,0.253,0.318,0.463,0.781,9,23,21,5,1,0.238,0.0435,20,44,40,8,1,0.2,0.0227,223,52,5.8,26.0,56.2,22.6,21.2,14.3,25.7,61.2,31.7,7.0,4.6,7.0,51.7,83.1,24.2,0.567,70.3,95.3,110.4,14.8,15.3,5.9,54.4,37.1,Below Average,2.5,Pull Power,A-,Elevated power plane,37.1,Below Average,0.964,Good,5.8,69.2,96.3,0.505,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.6,4.6,Strong positive regression,Below Average Pull Power profile. 5.8% barrel rate; 83.1 mph average exit velocity; 25.7% air-ball rate; 61.2% pull-air rate; 7.0% HR-launch rate.,0.0447,0.0396,4.05,10,3,20.2,0.49,49.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,55.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,55.0,50.0,45.0,52.3,6.03,0.945,1.0,1.0,1.0,0.964,0.964,1.0,15.09,9.53,58.3,25.4,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
14,2026-08-24,825041,2026-08-25T01:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,673548,Seiya Suzuki,Chicago Cubs,Arizona Diamondbacks,RF,R,No,,113,498,430,116,24,0,22,74,74,61,4,128,0.27,0.363,0.479,0.842,12,55,47,13,3,0.277,0.0545,25,116,99,28,5,0.283,0.0431,606,142,7.1,21.4,44.1,26.3,29.6,15.2,27.7,45.8,30.4,6.9,4.3,6.9,51.2,81.9,23.5,0.589,71.3,93.4,112.1,34.8,10.5,10.1,44.7,37.4,Below Average,2.5,Pull Power,A-,Elevated power plane,37.4,Below Average,0.965,Good,8.5,46.2,91.5,0.567,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,36.04,14.04,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 81.9 mph average exit velocity; 27.7% air-ball rate; 45.8% pull-air rate; 6.9% HR-launch rate.,0.0442,0.0418,4.15,19,5,19.5,0.97,97.2,Near normal interval,518876.0,Merrill Kelly,R,RHB vs RHP,23,23,129.0,5.37,1.52,26,1.81,5.86,3.98,751.0,8.1,29.4,14.9,48.4,31.4,83.7,96.9,114.6,0.667,26.0,47.3,99.6,0.612,7.6,Changeup,R,RHB vs RHP,46.2,360,0.252,0.339,0.451,0.79,15,39,102,0.0417,7.2,0.588,225,0.0356,7.4,0.622,14,13,3,3/13,0.231,0.286,0.308,0.594,0,1,6,42.5,Slight Pitcher Advantage,Below average,25.8,5,Pitch-level Statcast · last 5 MLB games,426,Changeup,32.394366197183096,138.0,4-Seam Fastball,28.4037558685446,121.0,Curveball,11.502347417840376,49.0,Sinker,10.56338028169014,45.0,Cutter,10.56338028169014,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.995,1.006,52.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.2,57.5,47.3,45.9,50.0,45.0,52.0,5.95,1.073,1.114,0.985,1.0,0.965,0.965,1.0,16.24,11.5,85.0,34.2,D,Lineup unconfirmed,Slider,6.338028169014085,27.0,Pitch Out,0.2347417840375587,1.0
15,2026-08-24,824235,2026-08-24T22:40:00Z,Scheduled,Comerica Park,Tampa Bay Rays @ Detroit Tigers,Away,691406,Junior Caminero,Tampa Bay Rays,Detroit Tigers,3B,R,No,,130,567,496,137,20,1,35,80,83,67,2,104,0.276,0.363,0.532,0.895,12,51,48,13,1,0.271,0.0196,26,111,100,24,6,0.24,0.0541,663,125,9.0,32.8,45.6,35.4,19.0,14.6,24.6,58.4,24.1,6.5,4.1,6.5,57.0,86.3,14.4,0.616,77.9,100.2,116.9,77.9,11.1,19.1,64.2,53.7,Average,3.0,Pull Power,A,Excellent HR swing plane,53.7,Average,1.01,Good,8.8,56.7,99.4,0.587,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.42,17.42,Strong positive regression,Average Pull Power profile. 9.0% barrel rate; 86.3 mph average exit velocity; 24.6% air-ball rate; 58.4% pull-air rate; 6.5% HR-launch rate.,0.0617,0.0565,4.15,45,11,14.2,3.18,317.5,Very long drought,664285.0,Framber Valdez,L,RHB vs LHP,25,25,138.2,4.35,1.4,13,0.84,7.2,3.5,742.0,4.4,31.0,11.6,44.3,28.2,85.0,97.6,112.7,0.492,13.0,48.9,99.9,0.598,9.0,Sinker,R,RHB vs LHP,41.4,151,0.29,0.417,0.508,0.925,7,26,22,0.0464,8.3,0.62,473,0.0233,4.8,0.504,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,2,44.2,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,481,Sinker,41.58004158004158,200.0,Curveball,32.64033264033264,157.0,Changeup,15.592515592515593,75.0,4-Seam Fastball,5.405405405405405,26.0,Slider,4.781704781704781,23.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.998,0.969,62.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,41.4,35.4,48.9,68.0,50.0,45.0,51.8,5.9,0.849,0.958,1.025,1.03,1.01,1.041,1.06,21.46,11.93,85.0,42.7,C-,Lineup unconfirmed,,,,,,
16,2026-08-24,823183,2026-08-25T01:45:00Z,Scheduled,Oracle Park,Cincinnati Reds @ San Francisco Giants,Away,668709,JJ Bleday,Cincinnati Reds,San Francisco Giants,LF,L,No,,103,429,364,81,14,2,21,49,51,60,2,95,0.223,0.334,0.445,0.779,14,56,49,10,1,0.204,0.0179,28,112,95,17,4,0.179,0.0357,526,132,6.1,26.8,56.9,20.8,21.8,18.4,29.9,62.1,31.5,7.6,5.1,7.6,60.1,83.6,25.1,0.573,71.6,96.0,113.1,30.7,13.4,9.2,52.9,41.5,Below Average,2.5,Pull Power,A-,Elevated power plane,41.5,Below Average,0.976,Good,5.3,68.6,96.0,0.538,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.28,10.28,Strong positive regression,Below Average Pull Power profile. 6.1% barrel rate; 83.6 mph average exit velocity; 29.9% air-ball rate; 62.1% pull-air rate; 7.6% HR-launch rate.,0.049,0.0452,4.05,3,1,17.3,0.17,17.3,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,57.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,53.4,33.8,45.0,51.7,5.9,0.829,1.0,1.0,1.0,0.976,0.976,0.98,17.1,8.91,75.0,26.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
17,2026-08-24,824557,2026-08-24T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,608369,Corey Seager,Texas Rangers,Chicago White Sox,SS,L,No,,71,299,259,58,10,0,13,39,31,35,3,73,0.224,0.321,0.413,0.734,11,44,39,15,2,0.385,0.0455,20,80,72,24,3,0.333,0.0375,350,96,9.2,29.9,51.0,20.3,28.7,18.1,29.7,38.6,29.5,10.3,6.3,10.3,38.7,85.2,20.3,0.653,69.9,97.4,111.5,12.3,16.2,4.0,52.0,40.0,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,40.0,Below Average,0.972,Good,10.4,37.5,98.4,0.654,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.53,14.53,Strong positive regression,Below Average Contact-First Profile profile. 9.2% barrel rate; 85.2 mph average exit velocity; 29.7% air-ball rate; 38.6% pull-air rate; 10.3% HR-launch rate.,0.0435,0.0402,4.05,11,3,19.9,0.55,55.2,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,55.9,50.0,45.0,51.7,5.9,1.017,1.0,1.0,1.0,0.972,0.972,1.0,15.31,10.06,69.8,27.1,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
18,2026-08-24,823260,2026-08-25T01:40:00Z,Scheduled,Petco Park,Pittsburgh Pirates @ San Diego Padres,Away,804668,Rafael Flores Jr.,Pittsburgh Pirates,San Diego Padres,C,R,No,,22,68,60,15,2,0,6,10,13,8,0,22,0.25,0.338,0.583,0.921,10,37,35,10,5,0.286,0.1351,14,49,45,11,5,0.244,0.102,61,40,11.8,31.4,50.9,24.9,24.3,27.7,31.8,59.4,23.9,12.9,9.0,12.9,90.7,84.2,20.4,0.807,72.1,97.4,110.0,33.6,14.8,8.9,55.6,54.7,Average,3.0,Pull Power,A-,Elevated power plane,54.7,Average,1.013,Good,12.5,58.3,98.7,0.813,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.17,0.17,Near expected,Average Pull Power profile. 11.8% barrel rate; 84.2 mph average exit velocity; 31.8% air-ball rate; 59.4% pull-air rate; 12.9% HR-launch rate.,0.0882,0.0523,4.23,12,3,10.0,1.2,120.0,Near normal interval,592662.0,Robbie Ray,L,RHB vs LHP,25,24,137.2,3.2,1.31,18,1.18,7.65,4.45,769.0,4.9,22.8,17.7,34.2,29.5,81.9,93.9,112.9,0.542,18.0,58.5,89.0,0.703,8.6,4-Seam Fastball,R,RHB vs LHP,55.4,35,0.276,0.4,0.586,0.986,3,6,11,0.0857,13.8,0.784,430,0.0395,5.4,0.562,0,0,0,0/0,,,,,0,0,0,55.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,433,4-Seam Fastball,25.17321016166282,109.0,Changeup,24.249422632794456,105.0,Sinker,20.323325635103927,88.0,Slider,15.935334872979215,69.0,Knuckle Curve,14.318706697459584,62.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.017,0.974,63.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.4,28.0,58.5,74.8,39.2,45.0,51.7,5.88,1.35,1.013,1.025,1.03,1.013,1.044,1.0,20.34,15.33,60.8,39.2,D+,Small season sample; Lineup unconfirmed,,,,,,
19,2026-08-24,824557,2026-08-24T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,669394,Jake Burger,Texas Rangers,Chicago White Sox,1B,R,No,,124,493,450,105,18,0,21,52,73,37,4,133,0.233,0.296,0.413,0.709,10,37,33,6,2,0.182,0.0541,25,91,83,17,3,0.205,0.033,563,100,6.4,29.7,44.1,29.2,26.3,15.6,26.4,49.0,24.6,5.8,3.2,5.8,54.4,84.0,19.3,0.544,74.2,97.3,113.4,60.0,11.0,14.6,60.5,42.1,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.1,Below Average,0.978,Good,6.0,38.5,96.5,0.515,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.99,10.99,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 84.0 mph average exit velocity; 26.4% air-ball rate; 49.0% pull-air rate; 5.8% HR-launch rate.,0.0426,0.0405,4.05,15,5,21.4,0.7,70.0,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,43.1,50.0,45.0,51.6,5.86,1.04,1.0,1.0,1.0,0.978,0.978,1.0,15.43,10.28,74.3,27.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
20,2026-08-24,825041,2026-08-25T01:40:00Z,Scheduled,Chase Field,Chicago Cubs @ Arizona Diamondbacks,Away,624424,Michael Conforto,Chicago Cubs,Arizona Diamondbacks,DH,L,No,,87,232,200,44,12,0,11,26,31,27,2,68,0.22,0.315,0.445,0.76,9,28,23,2,2,0.087,0.0714,18,58,47,8,2,0.17,0.0345,273,63,5.5,25.4,53.9,25.6,20.5,17.5,27.4,57.6,26.3,4.9,3.4,4.9,52.3,83.1,20.4,0.537,70.5,95.5,110.7,29.8,8.3,5.2,52.3,34.8,Weak,2.5,Pull Power,A-,Elevated power plane,34.8,Weak,0.957,Good,4.8,60.0,94.4,0.403,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,14.06,3.06,Positive regression,Weak Pull Power profile. 5.5% barrel rate; 83.1 mph average exit velocity; 27.4% air-ball rate; 57.6% pull-air rate; 4.9% HR-launch rate.,0.0474,0.0422,4.05,0,0,18.2,0.0,0.0,Very recent HR,518876.0,Merrill Kelly,R,LHB vs RHP,23,23,129.0,5.37,1.52,26,1.81,5.86,3.98,751.0,8.1,29.4,14.9,48.4,31.4,83.7,96.9,114.6,0.667,26.0,39.2,99.6,0.566,5.8,Changeup,L,LHB vs RHP,48.9,223,0.208,0.305,0.396,0.701,8,26,67,0.0359,5.3,0.581,343,0.0525,8.5,0.695,18,14,5,5/14,0.357,0.5,0.571,1.071,0,4,2,48.7,Neutral Matchup,Average,64.9,5,Pitch-level Statcast · last 5 MLB games,426,Changeup,32.394366197183096,138.0,4-Seam Fastball,28.4037558685446,121.0,Curveball,11.502347417840376,49.0,Sinker,10.56338028169014,45.0,Cutter,10.56338028169014,45.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.978,1.006,53.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.9,57.5,39.2,48.9,50.0,45.0,51.5,5.83,1.12,1.114,1.025,1.0,0.957,0.957,0.98,16.01,11.62,73.2,30.5,D,Lineup unconfirmed,Slider,6.338028169014085,27.0,Pitch Out,0.2347417840375587,1.0
21,2026-08-24,823828,2026-08-24T22:40:00Z,Scheduled,loanDepot park,Boston Red Sox @ Miami Marlins,Home,665052,Griffin Conine,Miami Marlins,Boston Red Sox,RF,L,No,,64,210,182,48,6,0,14,30,31,25,3,65,0.264,0.362,0.527,0.889,12,44,35,9,2,0.257,0.0455,26,94,79,21,7,0.266,0.0745,222,86,9.1,33.0,50.8,28.7,20.6,16.0,29.8,53.2,33.4,10.6,7.1,10.6,76.1,86.4,20.6,0.819,72.1,99.2,115.0,41.6,13.0,10.5,49.5,56.0,Average,3.0,Pull Power,A-,Elevated power plane,56.0,Average,1.017,Good,9.3,50.0,100.4,0.836,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,18.58,4.58,Strong positive regression,Average Pull Power profile. 9.1% barrel rate; 86.4 mph average exit velocity; 29.8% air-ball rate; 53.2% pull-air rate; 10.6% HR-launch rate.,0.0667,0.0541,4.09,13,4,13.0,1.0,100.0,Near normal interval,624133.0,Ranger Suarez,L,LHB vs LHP,22,22,113.1,3.41,1.18,7,0.56,8.97,2.62,601.0,3.0,20.6,11.8,44.1,32.3,80.5,93.2,113.6,0.477,7.0,66.1,99.8,0.803,7.4,4-Seam Fastball,L,LHB vs LHP,33.9,37,0.2,0.243,0.2,0.443,0,1,11,0.0,2.2,0.534,125,0.024,4.5,0.526,0,0,0,0/0,,,,,0,0,0,48.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,373,4-Seam Fastball,27.345844504021446,102.0,Sinker,20.10723860589812,75.0,Cutter,18.766756032171582,70.0,Curveball,15.549597855227882,58.0,Changeup,9.115281501340483,34.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.032,0.955,60.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.9,28.0,66.1,69.1,39.2,45.0,51.4,5.82,1.033,0.914,0.985,1.03,1.017,1.047,1.0,20.33,11.52,74.5,33.6,D,Lineup unconfirmed,Slider,9.115281501340483,34.0,,,
22,2026-08-24,824557,2026-08-24T23:40:00Z,Scheduled,Rate Field,Texas Rangers @ Chicago White Sox,Away,592626,Joc Pederson,Texas Rangers,Chicago White Sox,DH,L,No,,119,389,336,79,11,2,22,49,46,46,3,91,0.235,0.33,0.476,0.806,12,33,26,2,1,0.077,0.0303,26,75,65,11,5,0.169,0.0667,469,88,5.7,32.6,49.2,28.2,22.6,17.0,25.2,46.8,27.4,7.1,4.1,7.1,91.4,85.9,21.0,0.598,70.6,97.8,110.2,23.1,11.6,8.6,53.2,39.6,Below Average,2.5,Pull Power,A-,Elevated power plane,39.6,Below Average,0.971,Good,4.5,47.4,98.3,0.572,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.25,4.25,Strong positive regression,Below Average Pull Power profile. 5.7% barrel rate; 85.9 mph average exit velocity; 25.2% air-ball rate; 46.8% pull-air rate; 7.1% HR-launch rate.,0.0566,0.0508,4.15,25,11,15.3,1.64,163.7,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,51.9,50.0,45.0,51.3,5.8,0.968,1.0,1.0,1.0,0.971,0.971,1.035,19.44,11.72,73.0,35.4,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
